ANO;MES ;Fecha;Masculino;Femenino;Indeterminado;hora1;dia1;dias1_6;dias7_27;dias28_29;meses1_5;meses6_11;ano1;anos2_4;anos5_9;anos10_14;anos15_19;anos20_24;anos25_29;anos30_34;anos35_39;anos40_44;anos45_49;anos50_54;anos55_59;anos60_64;anos65_69;anos70_74;anos75_79;anos80_84;anos85_89;anos90_94;anos95_99;anos100;edad_desconocida1;ano2_1;anos2_2;anos2_5_14anos;anos2_15_44;anos2_45_64;anos2_65_94;edad_desconocida2;preescolar;primaria;secundaria;media;media_tecnica;normalista;tecnica;tecnologica;profesional;especializacion;maestria;doctorado;ninguno;sin_informacion;ul_vive_pareja_mas2anos;ul_vive_pareja_menos2anos;divorciado;viudo;soltero;casado;sin_informacion;Contributivo;Subsidiado;Excepcion;Especial;No_asegurado;Sin_informacion_ss;ididmasalud1;ididmasalud2;ididmasalud3;ididmasalud4;ididmasalud5;ididmasalud9;;SEXO
2013;10;1/10/2013;137;42;0;0;0;0;0;0;0;0;0;0;0;3;28;23;19;14;12;17;18;10;8;7;5;6;3;3;1;1;0;0;1;0;0;3;113;43;19;1;1;43;27;23;2;0;3;4;9;1;0;0;8;58;28;6;5;6;82;31;21;37;69;5;0;34;34;37;69;0;0;5;34;;
2013;11;1/11/2013;120;31;1;0;0;0;0;0;0;0;0;0;0;5;17;29;19;10;14;9;17;8;7;4;0;4;4;0;3;0;1;0;1;0;0;5;98;36;12;1;1;39;23;20;1;0;3;0;4;1;0;0;8;52;28;2;10;4;63;19;26;35;66;1;0;29;21;35;66;0;0;1;21;;
2013;12;1/12/2013;116;42;0;0;0;0;0;0;0;0;0;0;0;7;21;19;22;19;15;12;12;10;8;2;1;3;3;2;0;1;0;0;1;0;0;7;108;32;10;1;2;44;24;25;0;0;1;2;3;0;0;0;8;49;38;7;5;2;63;25;18;36;70;5;0;26;21;35;70;0;0;5;22;;
2014;1;1/01/2014;161;29;0;0;0;0;0;0;0;0;0;0;0;4;23;26;26;22;13;8;18;10;14;9;4;6;2;3;1;0;0;0;1;0;0;4;118;51;16;1;0;59;33;23;2;0;2;0;7;0;0;0;9;55;41;6;14;3;76;26;24;31;88;7;0;30;34;30;88;0;0;7;35;;
2014;2;1/02/2014;142;37;0;0;0;0;0;0;0;0;0;0;0;10;20;33;21;10;15;9;16;13;9;8;4;4;2;2;2;0;0;0;1;0;0;10;108;46;14;1;0;52;18;24;1;0;1;0;10;1;0;0;5;67;38;3;16;7;66;26;23;36;67;5;2;31;38;35;67;0;2;5;39;;
2014;3;1/03/2014;133;17;0;0;0;0;0;0;0;0;0;0;1;4;20;29;22;16;7;10;14;5;3;3;3;2;2;4;3;0;0;0;2;0;0;5;104;25;14;2;0;38;19;19;1;0;1;1;5;0;0;0;3;63;30;7;7;1;64;13;28;30;56;3;1;25;35;30;56;0;1;3;35;;
2014;4;1/04/2014;138;29;0;0;0;0;0;0;0;0;0;0;0;4;15;25;26;14;18;11;10;8;10;4;10;6;2;2;2;0;0;0;0;0;0;4;109;32;22;0;1;44;22;19;1;0;2;0;9;0;0;0;6;63;33;4;8;3;65;23;31;41;64;4;0;26;32;41;64;0;0;4;32;;
2014;5;1/05/2014;149;31;0;0;0;0;0;0;0;0;0;0;0;4;30;26;21;18;14;14;10;10;8;7;6;3;7;2;0;0;0;0;0;0;0;4;123;35;18;0;0;36;29;26;2;0;1;0;7;0;0;0;9;70;34;2;11;5;74;28;26;41;72;3;1;32;31;41;72;0;1;3;31;;
2014;6;1/06/2014;146;34;0;0;0;0;0;0;0;0;0;0;0;3;23;24;26;13;17;11;5;17;11;11;7;5;1;1;2;0;0;0;3;0;0;3;114;44;16;3;0;45;33;23;1;0;2;0;8;0;0;0;5;63;40;4;6;8;72;26;24;39;71;7;2;25;36;39;71;0;2;7;36;;
2014;7;1/07/2014;141;30;0;0;0;0;0;0;0;0;0;0;0;6;19;21;19;19;11;9;10;15;10;7;6;6;7;3;1;1;0;0;1;0;0;6;98;42;24;1;0;48;18;24;1;0;2;1;7;0;0;0;6;64;43;4;8;3;59;29;25;32;84;3;1;17;34;32;84;0;1;3;34;;
2014;8;1/08/2014;136;31;0;0;0;0;0;0;0;0;0;0;0;2;21;26;23;19;8;18;9;8;17;4;6;2;2;2;0;0;0;0;0;0;0;2;115;38;12;0;1;44;23;21;1;1;0;1;12;1;1;0;6;55;36;4;2;6;74;20;25;39;60;4;1;30;33;38;60;1;1;4;33;;
2014;9;1/09/2014;136;36;0;0;0;0;0;0;0;0;0;0;0;4;34;27;17;9;15;13;11;6;12;10;4;4;5;0;0;0;1;0;0;0;0;4;115;39;14;0;1;53;18;13;0;0;4;0;13;0;0;0;2;68;31;2;8;7;81;20;23;42;64;4;0;33;29;41;64;1;0;4;29;;
2014;10;1/10/2014;170;37;0;0;0;0;0;0;0;0;0;0;0;8;26;36;24;23;12;16;13;15;8;9;4;6;2;2;2;1;0;0;0;0;0;8;137;45;17;0;1;56;37;22;4;0;0;2;7;0;0;0;9;69;42;6;4;3;90;37;25;47;95;6;1;31;27;47;95;0;1;6;27;;
2014;11;1/11/2014;147;35;0;0;0;0;0;0;0;0;0;0;0;5;29;31;28;15;8;13;11;6;7;6;7;5;4;3;3;1;0;0;0;0;0;5;124;30;23;0;0;37;29;27;0;0;1;2;3;1;0;0;7;75;32;4;9;5;93;17;22;49;57;6;2;45;23;49;57;0;2;6;23;;
2014;12;1/12/2014;165;26;0;0;0;0;0;0;0;0;0;0;0;9;18;30;30;16;19;14;12;4;8;9;6;6;3;2;3;0;0;0;2;0;0;9;127;33;20;2;0;64;33;17;1;1;1;2;4;0;0;0;7;61;42;9;8;3;83;25;21;46;78;3;0;38;26;46;78;0;0;3;26;;
2015;1;1/01/2015;167;33;0;0;0;0;0;0;0;0;0;0;0;7;21;31;23;19;17;20;15;6;9;8;9;4;4;6;1;0;0;0;0;0;0;7;131;38;24;0;1;55;22;35;1;0;2;1;5;0;0;0;10;68;40;7;4;3;89;29;28;55;80;11;0;31;23;54;80;0;0;11;24;;
2015;2;1/02/2015;126;45;0;0;0;0;0;0;0;0;0;0;0;3;24;23;14;16;9;15;11;14;11;8;5;5;4;2;5;0;0;0;2;0;0;3;101;44;21;2;1;42;21;28;0;1;2;2;7;0;0;0;4;63;25;2;11;8;71;31;23;47;68;6;0;21;29;47;68;0;0;6;29;;
2015;3;1/03/2015;175;47;0;0;0;0;0;0;0;0;0;0;1;9;30;33;24;22;22;7;14;19;13;10;3;8;1;3;2;0;0;0;1;0;0;10;138;56;17;1;1;51;40;36;1;0;0;0;11;0;1;0;11;70;63;8;9;3;95;27;17;59;94;8;1;37;23;58;94;0;1;8;24;;
2015;4;1/04/2015;167;46;0;0;0;0;0;0;0;0;0;0;0;7;38;31;21;15;20;16;12;11;10;6;12;7;1;5;0;1;0;0;0;0;0;7;141;39;26;0;0;42;50;28;3;0;1;1;6;0;0;0;5;77;41;4;14;4;96;25;29;49;84;4;2;34;40;49;84;0;2;4;40;;
2015;5;1/05/2015;141;42;0;0;0;0;0;0;0;0;0;0;0;4;24;29;24;14;9;8;19;15;10;7;11;7;1;1;0;0;0;0;0;0;0;4;108;51;20;0;0;56;28;31;1;1;4;1;6;1;0;0;9;45;47;5;10;3;70;33;15;52;68;7;1;37;18;52;68;0;1;7;18;;
2015;6;1/06/2015;160;41;0;0;0;0;0;0;0;0;0;0;0;11;16;32;24;24;17;11;17;7;11;10;7;4;0;3;3;1;0;0;3;0;0;11;124;45;18;3;0;56;28;17;0;0;2;1;12;0;0;0;6;79;30;7;11;9;82;36;26;45;92;6;1;33;24;45;92;0;1;6;24;;
2015;7;1/07/2015;140;39;0;0;0;0;0;0;0;0;0;0;0;7;20;24;20;20;14;8;18;8;8;8;7;7;2;3;1;1;1;0;2;0;0;7;106;42;22;2;0;39;20;33;3;2;5;1;5;0;0;0;9;62;30;10;12;5;72;24;26;47;83;8;0;19;22;47;83;0;0;8;22;;
2015;8;1/08/2015;185;45;0;0;0;0;0;0;0;0;0;1;0;7;40;24;30;16;19;10;25;10;11;6;11;7;3;2;6;0;0;0;2;0;1;7;139;52;29;2;0;64;34;36;0;0;2;2;11;0;0;0;15;66;43;7;14;5;104;29;28;59;106;6;1;38;20;59;106;0;1;6;20;;
2015;9;1/09/2015;152;41;0;0;0;0;0;0;0;0;0;0;0;11;31;16;25;23;14;13;10;18;9;8;4;3;3;4;1;0;0;0;0;0;0;11;122;45;15;0;0;47;44;29;0;0;3;2;7;0;0;0;4;57;45;5;9;3;75;31;25;53;81;4;2;27;26;53;81;0;2;4;26;;
2015;10;1/10/2015;166;27;0;0;0;0;0;0;0;0;0;0;0;5;23;33;23;15;15;14;10;15;12;7;7;4;3;3;1;0;0;0;3;0;0;5;123;44;18;3;1;50;31;25;3;0;1;1;7;1;0;0;5;68;41;5;13;6;77;26;25;45;78;7;0;32;31;45;78;0;0;7;31;;
2015;11;1/11/2015;146;37;0;0;0;0;0;0;0;0;0;0;0;5;24;30;25;19;23;11;10;14;6;6;2;3;2;2;0;0;0;0;1;0;0;5;132;36;9;1;0;49;24;33;2;0;0;3;10;0;0;0;3;59;34;10;9;4;85;19;22;49;86;5;0;26;17;47;86;1;0;5;18;;
2015;12;1/12/2015;138;42;0;0;0;0;0;0;0;0;0;0;0;6;27;25;23;11;7;12;9;18;14;5;8;4;4;4;2;0;0;0;1;0;0;6;105;46;22;1;0;58;30;24;1;0;2;1;7;1;1;0;3;52;43;7;6;7;67;23;27;58;75;2;1;25;19;57;75;1;1;2;19;;
2016;1;1/01/2016;174;30;0;0;0;0;0;0;0;0;0;0;0;9;21;28;20;12;19;22;12;8;13;12;14;3;3;5;1;1;1;0;0;0;0;9;122;45;28;0;1;48;24;33;3;0;2;3;11;0;0;0;1;78;50;6;12;6;75;32;23;56;98;10;3;23;14;55;98;0;3;10;15;;
2016;2;1/02/2016;161;48;0;0;0;0;0;0;0;0;0;0;0;5;27;38;27;20;14;15;15;10;9;6;7;4;6;5;1;0;0;0;0;0;0;5;141;40;23;0;0;55;35;41;6;3;4;1;6;1;0;0;6;51;47;4;9;5;97;25;22;64;84;7;1;33;20;64;84;0;1;7;20;;
2016;3;1/03/2016;163;35;0;0;0;0;0;0;0;0;0;0;0;5;27;25;30;23;15;12;13;10;5;11;9;5;4;2;1;0;0;0;1;0;0;5;132;39;21;1;0;45;41;21;1;1;1;3;5;0;2;0;7;71;42;6;6;3;85;29;27;62;82;4;0;24;26;62;82;0;0;4;26;;
2016;4;1/04/2016;161;27;0;0;0;0;0;0;0;0;0;0;0;2;33;25;22;20;14;13;12;8;14;9;5;5;1;4;1;0;0;0;0;0;0;2;127;43;16;0;0;52;29;25;1;0;2;1;8;1;1;0;5;63;43;9;11;6;73;25;21;52;77;5;1;31;22;52;77;0;1;5;22;;
2016;5;1/05/2016;163;35;0;0;0;0;0;0;0;0;0;0;0;6;31;23;20;19;11;16;14;17;12;13;6;5;2;2;0;1;0;0;0;0;0;6;120;56;16;0;0;41;30;33;0;0;5;2;14;0;0;0;3;70;30;3;9;5;89;35;27;50;78;8;2;30;30;49;78;1;2;8;30;;
2016;6;1/06/2016;171;41;0;0;0;0;0;0;0;0;0;0;1;12;29;31;25;22;14;13;19;11;4;5;5;6;6;4;3;1;0;0;1;0;0;13;134;39;25;1;0;49;33;28;2;0;4;1;10;0;0;0;4;81;34;8;10;1;100;30;29;72;77;3;0;32;28;72;77;0;0;3;28;;
2016;7;1/07/2016;175;39;0;0;0;0;0;0;0;0;0;0;0;9;25;36;18;17;19;15;11;13;13;15;7;2;6;6;2;0;0;0;0;0;0;9;130;52;23;0;1;47;29;30;0;0;0;5;3;0;0;0;9;90;30;11;9;4;89;34;37;57;89;8;0;27;33;57;89;0;0;8;33;;
2016;8;1/08/2016;183;45;0;0;0;0;0;0;0;0;0;0;0;14;45;22;23;18;19;9;17;18;11;10;6;5;4;4;2;0;0;0;1;0;0;14;136;56;21;1;1;53;44;26;1;0;2;1;6;2;0;0;7;85;42;5;12;2;105;20;42;42;116;4;1;33;32;42;116;0;1;4;32;;
2016;9;1/09/2016;152;40;0;0;0;0;0;0;0;0;0;0;0;8;22;23;27;21;20;13;14;14;8;11;4;4;2;1;0;0;0;0;0;0;0;8;126;47;11;0;1;51;22;30;3;0;3;2;11;1;0;0;7;61;35;12;11;3;78;29;24;50;95;3;0;21;23;49;95;0;0;3;24;;
2016;10;1/10/2016;196;34;0;0;0;0;0;0;0;0;0;0;0;6;20;41;30;27;16;16;17;13;13;9;10;4;4;0;1;2;0;0;1;0;0;6;150;52;21;1;0;59;33;38;2;0;4;4;6;0;0;0;10;74;45;6;12;5;102;30;30;57;109;2;0;39;23;57;109;0;0;2;23;;
2016;11;1/11/2016;146;41;0;0;0;0;0;0;0;0;0;0;0;8;28;28;23;15;15;17;13;10;8;4;3;6;5;3;0;0;0;0;1;0;0;8;126;35;17;1;1;36;32;26;3;0;2;4;8;0;0;0;8;67;38;6;3;4;89;19;28;59;81;3;0;20;24;59;81;0;0;3;24;;
2016;12;1/12/2016;187;33;0;0;0;0;0;0;0;0;0;0;0;8;23;40;23;25;15;18;11;16;15;6;13;3;0;1;1;1;0;0;1;0;0;8;144;48;19;1;1;49;41;41;2;1;5;2;12;0;0;0;6;60;43;6;11;6;107;25;22;48;111;11;1;28;21;48;111;0;1;11;21;;
2017;1;1/01/2017;174;48;0;0;0;0;0;0;0;0;0;0;0;14;21;29;26;25;11;13;20;19;10;7;12;6;6;2;1;0;0;0;0;0;0;14;125;56;27;0;0;27;16;9;2;0;1;0;2;0;0;0;4;161;38;6;15;8;103;22;30;56;106;1;0;15;44;55;106;1;0;1;44;;
2017;2;1/02/2017;157;36;0;0;0;0;0;0;0;0;0;0;0;14;19;25;29;22;17;15;8;13;10;6;4;1;5;4;0;1;0;0;0;0;0;14;127;37;15;0;0;44;17;20;3;0;1;0;4;0;0;0;4;100;47;3;8;4;80;24;27;55;91;3;0;15;29;55;91;0;0;3;29;;
2017;3;1/03/2017;153;36;0;0;0;0;0;0;0;0;0;0;1;8;29;37;26;7;12;17;6;12;8;6;7;2;7;2;1;1;0;0;0;0;0;9;128;32;20;0;0;52;27;40;4;0;4;1;9;0;0;0;8;44;35;5;7;4;86;23;29;59;86;7;0;11;26;59;86;0;0;7;26;;
2017;4;1/04/2017;188;50;0;0;0;0;0;0;0;0;0;0;0;11;29;34;26;18;26;16;11;14;13;10;9;7;4;6;3;1;0;0;0;0;0;11;149;48;30;0;0;66;41;52;2;0;3;0;15;0;0;0;12;47;57;6;10;3;106;29;27;56;53;0;0;15;114;56;53;0;0;0;114;;
2017;5;1/05/2017;212;55;0;0;0;0;0;0;0;0;0;0;0;8;34;49;28;23;13;29;17;12;9;15;10;9;6;3;2;0;0;0;0;0;0;8;176;53;30;0;1;82;39;69;0;0;7;1;11;0;0;0;14;43;57;3;17;3;116;38;33;48;85;2;0;7;125;48;85;0;0;2;125;;
2017;6;1/06/2017;184;45;0;0;0;0;0;0;0;0;0;0;0;11;28;36;23;19;20;15;11;16;17;10;6;4;6;3;3;0;0;1;0;0;0;11;141;54;23;0;1;55;45;47;0;1;6;0;15;1;0;0;10;48;39;2;17;4;104;29;34;38;60;1;0;10;120;37;60;1;0;1;120;;
2017;7;1/07/2017;205;41;0;0;0;0;0;0;0;0;0;0;0;4;34;32;28;25;25;17;18;20;19;7;10;3;3;1;0;0;0;0;0;0;0;4;161;64;17;0;1;50;41;51;0;1;5;0;16;1;0;0;9;71;62;2;13;3;102;25;39;45;80;0;1;10;110;45;80;0;1;0;110;;
2017;8;1/08/2017;194;34;0;0;0;0;0;0;0;0;0;0;1;4;26;39;28;21;20;11;20;13;6;11;12;7;5;2;2;0;0;0;0;0;0;5;145;50;28;0;0;46;31;45;0;0;6;0;17;1;0;0;6;76;47;4;11;4;105;33;24;36;66;0;0;11;115;36;66;0;0;0;115;;
2017;9;1/09/2017;157;32;0;0;0;0;0;0;0;0;0;0;0;8;18;26;26;18;22;8;13;13;13;7;6;2;4;3;2;0;0;0;0;0;0;8;118;46;17;0;0;41;24;25;2;0;7;0;13;0;0;0;5;72;40;3;11;2;88;30;15;37;48;1;0;15;88;37;48;0;0;1;88;;
2017;10;1/10/2017;202;40;0;0;0;0;0;0;0;0;0;0;0;10;34;36;24;25;20;12;24;15;10;9;7;6;3;3;3;1;0;0;0;0;0;10;151;58;23;0;0;54;44;50;0;1;4;1;12;3;0;0;13;60;62;2;8;4;109;27;30;30;69;1;0;11;131;30;69;0;0;1;131;;
2017;11;1/11/2017;185;53;0;0;0;0;0;0;0;0;0;0;1;7;31;40;26;23;23;13;8;14;19;9;12;7;4;1;0;0;0;0;0;0;0;8;156;50;24;0;0;60;34;50;0;0;9;1;15;1;0;0;5;63;45;0;9;5;108;31;40;38;65;0;0;10;125;38;65;0;0;0;125;;
2017;12;1/12/2017;193;38;0;0;0;0;0;0;0;0;0;0;0;8;24;26;37;29;23;10;20;14;11;8;9;6;1;3;0;2;0;0;0;0;0;8;149;53;21;0;0;52;40;57;1;1;3;0;12;2;0;0;5;58;59;2;16;3;95;27;29;44;54;1;0;6;126;44;54;0;0;1;126;;
2018;1;1/01/2018;204;49;0;0;0;0;0;0;0;0;0;0;0;11;29;44;26;21;25;7;13;18;10;11;13;13;6;5;1;0;0;0;0;0;0;11;152;52;38;0;0;83;33;51;0;0;7;0;21;2;0;1;8;47;54;2;7;4;111;40;35;44;76;1;0;4;128;14;38;0;0;1;196;;
2018;2;1/02/2018;153;32;0;0;0;0;0;0;0;0;0;0;0;10;31;24;22;19;15;16;11;3;10;7;8;4;3;1;1;0;0;0;0;0;0;10;127;31;17;0;0;58;32;38;0;0;8;0;15;0;1;0;7;26;37;0;4;4;93;29;18;31;46;0;0;3;105;9;25;0;0;0;148;;
2018;3;1/03/2018;198;40;0;0;0;0;0;0;0;0;0;0;0;9;28;37;22;27;18;13;13;20;18;9;6;6;6;1;4;1;0;0;0;0;0;9;145;60;24;0;0;63;46;56;1;1;5;0;10;0;0;0;11;45;51;4;7;3;121;27;25;37;69;1;0;0;131;13;34;0;0;1;190;;
2018;4;1/04/2018;198;46;0;0;0;0;0;0;0;0;0;0;0;9;26;30;31;26;23;11;16;13;15;14;10;6;9;2;1;2;0;0;0;0;0;9;147;58;30;0;0;79;35;63;1;0;3;0;15;1;0;0;9;38;56;3;15;5;110;31;24;41;61;2;0;8;132;7;29;0;0;2;198;;
2018;5;1/05/2018;201;52;0;0;0;0;0;0;0;0;0;0;0;8;30;46;28;27;15;18;14;11;16;17;7;7;4;2;2;1;0;0;0;0;0;8;164;58;23;0;2;66;37;64;0;0;6;0;22;0;0;0;9;47;59;2;13;3;118;25;33;47;69;1;0;6;130;11;35;0;0;1;200;;
2018;6;1/06/2018;192;45;0;0;0;0;0;0;0;0;0;0;0;15;30;30;33;19;21;15;15;8;16;13;9;2;6;3;2;0;0;0;0;0;0;15;148;52;22;0;0;77;41;57;0;0;3;1;18;0;0;0;9;31;53;1;9;5;128;23;18;41;70;0;0;2;124;13;28;0;0;0;194;;
2018;7;1/07/2018;216;32;0;0;0;0;0;0;0;0;0;0;0;9;37;44;25;20;12;11;15;12;16;13;14;9;8;1;2;0;0;0;0;0;0;9;149;56;34;0;0;77;44;69;0;0;6;0;21;0;1;0;5;25;56;0;8;4;133;33;14;47;70;0;0;3;128;18;25;0;0;0;202;;
2018;8;1/08/2018;190;50;0;0;0;0;0;0;0;0;0;0;0;11;37;32;19;19;18;17;23;21;13;8;9;5;5;2;1;0;0;0;0;0;0;11;142;65;22;0;0;68;44;65;2;0;8;0;15;0;0;0;6;32;60;0;17;2;115;28;18;57;74;3;0;1;105;19;38;0;0;3;179;;
2018;9;1/09/2018;198;35;0;0;0;0;0;0;0;0;0;0;0;9;26;30;37;18;23;12;18;14;12;9;8;8;3;4;2;0;0;0;0;0;0;9;146;53;25;0;0;67;38;68;0;0;8;0;19;0;0;0;8;25;53;3;8;1;123;29;16;94;104;0;0;2;33;89;97;0;0;0;45;;
2018;10;1/10/2018;203;48;0;0;0;0;0;0;0;0;0;0;0;8;31;29;26;27;23;20;19;14;19;11;11;6;1;4;2;0;0;0;0;0;0;8;156;63;24;0;0;72;42;70;0;0;11;1;21;1;0;0;9;24;58;1;14;8;112;38;20;47;58;0;0;1;145;6;23;0;0;0;221;;
2018;11;1/11/2018;197;42;0;0;0;0;0;0;0;0;0;0;0;7;25;41;17;25;28;11;19;14;11;14;12;7;5;0;1;2;0;0;0;0;0;7;147;58;27;0;1;70;39;62;2;0;11;0;25;0;0;0;5;24;54;2;14;4;112;36;17;40;74;0;0;2;123;9;24;0;0;0;204;;
2018;12;1/12/2018;207;44;0;0;0;0;0;0;0;0;0;0;1;8;19;31;31;25;25;19;17;23;15;11;8;5;4;3;4;2;0;0;0;0;0;9;150;66;26;0;0;92;39;58;0;0;5;0;17;0;0;1;16;23;57;4;12;5;108;41;24;38;78;1;0;4;130;8;27;0;0;1;211;;
2019;1;1/01/2019;199;47;0;0;0;0;0;0;0;0;0;0;0;9;33;28;29;21;23;18;14;17;16;13;8;4;8;3;2;0;0;0;0;0;0;9;152;60;25;0;1;89;29;71;1;0;11;0;13;2;0;0;14;15;58;2;12;7;116;33;18;98;136;1;0;2;9;97;134;0;0;1;12;;
2019;2;1/02/2019;152;58;0;0;0;0;0;0;0;0;0;0;0;11;27;30;21;25;10;16;18;14;10;11;5;6;4;1;1;0;0;0;0;0;0;11;129;53;17;0;0;53;42;63;0;0;10;0;18;0;0;0;5;19;52;1;12;4;92;28;21;103;96;1;0;2;8;103;95;0;0;1;9;;
2019;3;1/03/2019;194;62;0;0;0;0;0;0;0;0;0;0;1;5;45;42;23;21;19;15;11;13;19;15;12;4;2;5;2;2;0;0;0;0;0;6;165;58;27;0;0;69;38;84;0;0;12;0;21;0;0;0;13;19;56;0;8;9;136;28;19;109;126;0;0;1;20;108;125;0;0;0;22;;
2019;4;1/04/2019;199;39;0;0;0;0;0;0;0;0;0;0;0;12;33;42;23;23;20;11;10;14;17;11;13;5;2;1;1;0;0;0;0;0;0;12;152;52;22;0;0;66;47;60;0;0;7;2;21;0;0;0;9;26;52;0;9;4;112;33;28;98;130;0;0;2;8;96;129;1;0;0;10;;
2019;5;1/05/2019;194;50;0;0;0;0;0;0;0;0;0;0;0;12;31;27;28;21;20;28;14;15;10;11;13;9;2;3;0;0;0;0;0;0;0;12;155;50;27;0;0;63;50;65;0;0;10;0;21;0;1;1;5;28;51;2;5;3;124;36;23;107;119;0;0;3;15;106;118;0;0;0;17;;
2019;6;1/06/2019;204;47;0;0;0;0;0;0;0;0;0;0;0;8;31;35;31;21;17;20;22;18;16;12;9;6;3;1;0;1;0;0;0;0;0;8;155;68;20;0;0;73;31;71;1;0;10;0;19;1;0;1;6;38;67;2;14;6;101;28;33;92;141;0;0;2;16;91;139;0;0;0;19;;
2019;7;1/07/2019;201;46;0;0;0;0;0;0;0;0;0;0;0;10;28;32;28;23;16;17;19;18;10;16;14;6;5;3;0;2;0;0;0;0;0;10;144;63;30;0;1;81;41;67;0;0;11;0;19;0;0;0;7;20;48;1;14;8;116;40;20;105;123;1;0;2;16;105;123;0;0;1;16;;
2019;8;1/08/2019;215;45;0;0;0;0;0;0;0;0;0;0;2;14;26;36;41;23;20;16;11;18;15;14;8;6;5;1;3;1;0;0;0;0;0;16;162;58;24;0;1;71;46;79;0;0;12;0;18;0;0;0;9;24;56;1;11;2;126;37;27;116;127;0;0;1;16;115;127;1;0;0;16;;
2019;9;1/09/2019;199;50;0;0;0;0;0;0;0;0;0;0;0;10;34;41;27;15;20;25;12;15;9;12;7;7;5;6;3;1;0;0;0;0;0;10;162;48;29;0;2;79;43;76;0;0;7;1;13;1;0;0;6;21;54;1;13;10;125;24;22;102;132;1;0;1;13;102;132;0;0;1;13;;
2019;10;1/10/2019;192;49;0;0;0;0;0;0;0;0;0;0;0;13;23;30;29;21;20;16;18;23;9;16;7;7;4;2;2;1;0;0;0;0;0;13;139;66;23;0;1;70;44;71;1;0;5;1;20;2;0;0;7;19;47;2;14;7;112;41;18;103;117;1;0;3;17;103;117;0;0;1;17;;
2019;11;1/11/2019;174;53;0;0;0;0;0;0;0;0;0;0;1;13;30;36;25;20;19;13;14;11;18;7;4;6;6;2;2;0;0;0;0;0;0;14;143;50;20;0;0;67;42;63;0;0;15;0;17;0;0;0;6;17;49;0;7;4;123;27;17;103;112;1;0;2;9;103;112;0;0;1;9;;
2019;12;1/12/2019;219;42;0;0;0;0;0;0;0;0;0;0;0;14;27;38;35;24;19;22;20;15;16;10;8;5;6;1;1;0;0;0;0;0;0;14;165;61;21;0;0;74;52;69;0;0;12;0;23;0;1;1;11;18;67;0;11;5;127;34;17;109;126;0;0;2;24;109;126;0;0;0;24;;
2020;1;1/01/2020;195;43;0;0;0;0;0;0;0;0;0;0;0;10;26;24;21;25;23;17;16;16;17;14;11;5;7;4;2;0;0;0;0;0;0;10;136;63;29;0;0;81;36;54;1;0;16;0;16;1;0;1;11;21;52;1;11;5;113;41;15;99;125;0;0;2;12;99;125;0;0;0;12;;
2020;2;1/02/2020;187;49;0;0;0;0;0;0;0;0;0;0;2;7;33;41;25;24;20;13;9;11;12;8;12;6;6;2;5;0;0;0;0;0;0;9;156;40;31;0;0;58;42;68;1;0;6;0;22;1;1;0;9;28;51;1;13;5;114;27;25;88;124;1;0;5;18;88;124;0;0;1;18;;
2020;3;1/03/2020;193;36;0;0;0;0;0;0;0;0;0;0;0;8;31;37;23;16;12;18;12;15;14;7;14;8;9;3;2;0;0;0;0;0;0;8;137;48;36;0;0;65;39;57;0;0;10;0;22;1;0;0;9;26;49;2;10;2;104;34;28;86;131;1;0;1;10;86;131;0;0;1;10;;
2020;4;1/04/2020;145;37;0;0;0;0;0;0;0;0;0;0;3;6;34;27;19;13;14;9;10;10;8;6;9;5;2;3;3;1;0;0;0;0;0;9;116;34;23;0;0;46;37;50;0;0;5;0;11;1;0;0;5;27;32;4;14;4;87;21;20;74;95;0;0;3;10;74;95;0;0;0;10;;
2020;5;1/05/2020;178;50;0;0;0;0;0;0;0;0;0;0;0;11;20;40;26;26;8;14;8;14;17;9;13;11;3;4;2;2;0;0;0;0;0;11;134;48;35;0;1;70;36;62;0;0;7;0;14;0;1;2;12;23;44;1;12;5;116;32;18;85;123;0;0;3;17;85;123;0;0;0;17;;
2020;6;1/06/2020;191;34;0;0;0;0;0;0;0;0;0;0;0;8;20;25;32;15;27;10;11;13;17;17;11;8;5;5;1;0;0;0;0;0;0;8;129;58;30;0;0;72;29;59;2;0;8;0;16;0;2;0;13;24;48;1;8;5;107;36;20;92;116;0;0;2;15;92;116;0;0;0;15;;
2020;7;1/07/2020;174;46;0;0;0;0;0;0;0;0;0;0;0;12;23;31;33;17;17;9;13;23;11;5;8;8;3;4;3;0;0;0;0;0;0;12;130;52;26;0;0;58;46;68;1;0;10;0;16;1;0;0;6;14;44;0;14;2;121;27;12;101;102;1;0;2;14;101;102;0;0;1;14;;
2020;8;1/08/2020;188;58;0;0;0;0;0;0;0;0;0;0;2;17;40;33;21;21;14;17;15;9;14;12;12;12;5;1;1;0;0;0;0;0;0;19;146;50;31;0;0;86;42;64;0;0;9;0;14;0;0;0;2;29;47;0;11;7;126;25;30;89;147;0;0;1;9;88;147;0;0;0;10;;
2020;9;1/09/2020;166;48;0;0;0;0;0;0;0;0;0;0;0;7;21;32;27;15;19;20;13;9;15;7;10;10;4;3;1;1;0;0;0;0;0;7;134;44;29;0;0;68;22;61;0;0;9;1;22;0;0;0;12;19;53;0;9;8;106;23;15;79;128;1;0;1;5;79;128;0;0;1;5;;
